param_name,param_value,trial_id,initial_mean,initial_var,llm_final_mean,llm_final_var,degroot_predicted_mean,degroot_predicted_var,mean_deviation,var_deviation,llm_converged,degroot_converged
p,0.3,0,5.714285714285714,9.918367346938775,8.476190476190476,1.0113378684807255,5.714285714285714,0.0,2.761904761904762,1.0113378684807255,False,True
p,0.3,1,5.333333333333333,8.793650793650794,6.761904761904762,5.895691609977325,5.333333333333333,0.0,1.4285714285714288,5.895691609977325,False,True
p,0.3,2,5.476190476190476,8.058956916099772,8.095238095238095,0.8480725623582767,5.476190476190476,0.0,2.6190476190476186,0.8480725623582767,True,True
p,0.3,3,5.0476190476190474,10.616780045351472,8.571428571428571,2.91156462585034,5.0476190476190474,0.0,3.5238095238095237,2.91156462585034,False,True
p,0.3,4,5.380952380952381,6.521541950113379,8.476190476190476,0.7256235827664398,5.380952380952381,0.0,3.095238095238095,0.7256235827664398,True,True
p,0.3,5,6.904761904761905,8.848072562358277,10.0,0.0,6.904761904761905,0.0,3.095238095238095,0.0,True,True
p,0.3,6,5.142857142857143,7.64625850340136,10.0,0.0,5.142857142857143,0.0,4.857142857142857,0.0,True,True
p,0.3,7,5.476190476190476,9.201814058956916,10.0,0.0,5.476190476190476,0.0,4.523809523809524,0.0,True,True
p,0.3,8,5.428571428571429,9.578231292517007,10.0,0.0,5.428571428571429,0.0,4.571428571428571,0.0,True,True
p,0.3,9,5.095238095238095,5.800453514739228,10.0,0.0,5.095238095238095,0.0,4.904761904761905,0.0,True,True
p,0.5,0,5.285714285714286,5.632653061224491,10.0,0.0,5.285714285714286,0.0,4.714285714285714,0.0,True,True
p,0.5,1,5.238095238095238,9.038548752834465,10.0,0.0,5.238095238095238,0.0,4.761904761904762,0.0,True,True
p,0.5,2,6.142857142857143,8.312925170068027,8.476190476190476,3.868480725623583,6.142857142857143,0.0,2.333333333333333,3.868480725623583,False,True
p,0.5,3,5.476190476190476,11.201814058956916,8.714285714285714,0.9659863945578229,5.476190476190476,0.0,3.2380952380952372,0.9659863945578229,True,True
p,0.5,4,5.428571428571429,7.1020408163265305,8.761904761904763,3.514739229024944,5.428571428571429,0.0,3.333333333333334,3.514739229024944,False,True
p,0.5,5,6.095238095238095,10.943310657596372,8.222222222222221,1.2839506172839508,6.095238095238095,0.0,2.1269841269841265,1.2839506172839508,False,True
p,0.5,6,6.142857142857143,10.598639455782314,10.0,0.0,6.142857142857143,0.0,3.8571428571428568,0.0,True,True
p,0.5,7,5.333333333333333,8.317460317460316,10.0,0.0,5.333333333333333,0.0,4.666666666666667,0.0,True,True
p,0.5,8,5.619047619047619,10.235827664399094,10.0,0.0,5.619047619047619,0.0,4.380952380952381,0.0,True,True
p,0.5,9,5.666666666666667,7.26984126984127,10.0,0.0,5.666666666666667,0.0,4.333333333333333,0.0,True,True
p,0.7,0,5.666666666666667,7.841269841269841,8.476190476190476,0.6303854875283446,5.666666666666667,0.0,2.8095238095238093,0.6303854875283446,True,True
p,0.7,1,5.333333333333333,9.26984126984127,8.666666666666666,0.6031746031746033,5.333333333333333,0.0,3.333333333333333,0.6031746031746033,True,True
p,0.7,2,6.0476190476190474,6.807256235827665,9.0,0.5714285714285714,6.0476190476190474,0.0,2.9523809523809526,0.5714285714285714,True,True
p,0.7,3,6.714285714285714,7.537414965986394,8.523809523809524,1.0113378684807257,6.714285714285714,0.0,1.8095238095238093,1.0113378684807257,False,True
p,0.7,4,5.571428571428571,7.578231292517008,8.428571428571429,0.3401360544217687,5.571428571428571,0.0,2.8571428571428577,0.3401360544217687,True,True
p,0.7,5,5.523809523809524,5.868480725623583,7.095238095238095,5.990929705215419,5.523809523809524,0.0,1.5714285714285712,5.990929705215419,False,True
p,0.7,6,5.0,7.523809523809524,7.571428571428571,5.006802721088436,5.0,0.0,2.571428571428571,5.006802721088436,False,True
p,0.7,7,5.142857142857143,9.170068027210887,8.19047619047619,6.916099773242628,5.142857142857143,0.0,3.0476190476190466,6.916099773242628,False,True
p,0.7,8,5.238095238095238,8.467120181405896,8.666666666666666,0.8888888888888887,5.238095238095238,0.0,3.428571428571428,0.8888888888888887,True,True
p,0.7,9,6.761904761904762,9.895691609977323,8.952380952380953,0.712018140589569,6.761904761904762,0.0,2.1904761904761907,0.712018140589569,True,True
