param_name,param_value,trial_id,initial_mean,initial_var,llm_final_mean,llm_final_var,degroot_predicted_mean,degroot_predicted_var,mean_deviation,var_deviation,llm_converged,degroot_converged
radius,0.25,0,4.950617283950617,4.145709495503734,8.061728395061728,1.3418686175887824,4.950617283950617,0.0,3.1111111111111107,1.3418686175887824,False,True
radius,0.25,1,4.950617283950617,4.145709495503734,7.3580246913580245,2.180460295686633,4.950617283950617,0.0,2.4074074074074074,2.180460295686633,False,True
radius,0.25,2,4.950617283950617,4.145709495503734,7.3580246913580245,1.908855357415028,4.950617283950617,0.0,2.4074074074074074,1.908855357415028,False,True
radius,0.5,0,4.950617283950617,4.145709495503734,7.765432098765432,1.8091754305746073,4.950617283950617,0.0,2.814814814814815,1.8091754305746073,False,True
radius,0.5,1,4.950617283950617,4.145709495503734,6.481481481481482,2.9410150891632374,4.950617283950617,0.0,1.5308641975308648,2.9410150891632374,False,True
radius,0.5,2,4.950617283950617,4.145709495503734,6.654320987654321,5.806431946349642,4.950617283950617,0.0,1.7037037037037042,5.806431946349642,False,True
radius,1.0,0,4.950617283950617,4.145709495503734,7.950617283950617,2.442005791800031,4.950617283950617,0.0,3.0,2.442005791800031,False,True
radius,1.0,1,4.950617283950617,4.145709495503734,7.938271604938271,2.2060661484529795,4.950617283950617,0.0,2.9876543209876543,2.2060661484529795,False,True
radius,1.0,2,4.950617283950617,4.145709495503734,8.185185185185185,2.2002743484224965,4.950617283950617,0.0,3.234567901234568,2.2002743484224965,False,True
radius,2.0,0,4.950617283950617,4.145709495503734,8.160493827160494,0.9989330894680689,4.950617283950617,0.0,3.2098765432098766,0.9989330894680689,True,True
radius,2.0,1,4.950617283950617,4.145709495503734,7.901234567901234,1.3482700807803687,4.950617283950617,0.0,2.950617283950617,1.3482700807803687,False,True
radius,2.0,2,4.950617283950617,4.145709495503734,7.37037037037037,2.0603566529492454,4.950617283950617,0.0,2.419753086419753,2.0603566529492454,False,True
radius,4.0,0,4.950617283950617,4.145709495503734,4.839506172839506,11.937204694406336,4.950617283950617,0.0,0.11111111111111072,11.937204694406336,False,True
radius,4.0,1,4.950617283950617,4.145709495503734,7.925925925925926,3.9945130315500683,4.950617283950617,0.0,2.9753086419753085,3.9945130315500683,False,True
radius,4.0,2,4.950617283950617,4.145709495503734,7.864197530864198,0.7593354671543973,4.950617283950617,0.0,2.9135802469135808,0.7593354671543973,True,True
radius,8.0,0,4.950617283950617,4.145709495503734,7.444444444444445,3.308641975308642,4.950617283950617,0.0,2.4938271604938276,3.308641975308642,False,True
radius,8.0,1,4.950617283950617,4.145709495503734,8.160493827160494,0.9989330894680689,4.950617283950617,0.0,3.2098765432098766,0.9989330894680689,True,True
radius,8.0,2,4.950617283950617,4.145709495503734,8.123456790123457,1.2934003962810547,4.950617283950617,0.0,3.1728395061728403,1.2934003962810547,False,True
