param_name,param_value,trial_id,initial_mean,initial_var,llm_final_mean,llm_final_var,degroot_predicted_mean,degroot_predicted_var,mean_deviation,var_deviation,llm_converged,degroot_converged
single,1.0,0,4.902439024390244,4.283164782867341,7.634146341463414,2.378346222486615,4.902439024390244,0.0,2.7317073170731705,2.378346222486615,False,True
single,1.0,1,4.902439024390244,4.283164782867341,8.048780487804878,1.9000594883997621,4.902439024390244,0.0,3.1463414634146343,1.9000594883997621,False,True
single,1.0,2,4.902439024390244,4.283164782867341,7.682926829268292,1.7287328970850684,4.902439024390244,0.0,2.7804878048780486,1.7287328970850684,False,True
single,2.0,0,4.902439024390244,4.283164782867341,5.609756097560975,10.725758477096965,4.902439024390244,0.0,0.7073170731707314,10.725758477096965,False,True
single,2.0,1,4.902439024390244,4.283164782867341,7.7073170731707314,2.0606781677572874,4.902439024390244,0.0,2.8048780487804876,2.0606781677572874,False,True
single,2.0,2,4.902439024390244,4.283164782867341,7.853658536585366,2.417608566329566,4.902439024390244,0.0,2.951219512195122,2.417608566329566,False,True
single,3.0,0,4.902439024390244,4.283164782867341,7.048780487804878,3.265913146936347,4.902439024390244,0.0,2.1463414634146343,3.265913146936347,False,True
single,3.0,1,4.902439024390244,4.283164782867341,7.2439024390243905,4.818560380725759,4.902439024390244,0.0,2.3414634146341466,4.818560380725759,False,True
single,3.0,2,4.902439024390244,4.283164782867341,7.463414634146342,1.7120761451516957,4.902439024390244,0.0,2.560975609756098,1.7120761451516957,False,True
single,4.0,0,4.902439024390244,4.283164782867341,7.585365853658536,1.5597858417608568,4.902439024390244,0.0,2.6829268292682924,1.5597858417608568,False,True
single,4.0,1,4.902439024390244,4.283164782867341,5.634146341463414,6.719809637120761,4.902439024390244,0.0,0.7317073170731705,6.719809637120761,False,True
single,4.0,2,4.902439024390244,4.283164782867341,7.634146341463414,1.7441998810232002,4.902439024390244,0.0,2.7317073170731705,1.7441998810232002,False,True
